date,R,M,CRM,CPI,IP,PC,OP,Q,Interv
2006-02-01,1.45,17.0123529323572,40847,4.4801165997812,4.29118179115969,4.245484599922402,4.388335730196241,-4.688039663810386,390.39663373251165
2006-03-01,1.45,17.0126545867572,-44250,4.48461145321309,4.24813151547883,4.24041844818417,4.396314695863782,-4.675069313367759,-2247.1992573957887
2006-04-01,1.52,17.0232574362597,4512,4.48858371565714,4.2440208383331,4.292878351209719,4.491095266358706,-4.680370418551027,-620.8089022204435
2006-05-01,1.52,17.0295127071021,11467,4.49451955268067,4.23096168906984,4.368272155842296,4.486484486540143,-4.675721841939036,-329.444619683492
2006-06-01,1.53,17.0315628513235,-9421,4.49701409902242,4.22896321537059,4.315807801788392,4.481840385068346,-4.671613142536805,-1011.8446831561222
2006-07-01,1.59,17.0316915294755,-13733,4.4963635396494,4.22038564911288,4.345166851680916,4.533364802480487,-4.669364898030088,-1347.9356685808702
2006-08-01,1.59,17.0388447874137,4348,4.48829308607792,4.23961764943361,4.349189465218493,4.53658157671215,-4.653007515402251,-809.4973772581127
2006-09-01,1.6,17.0454557648459,42904,4.48254156761951,4.24640338819401,4.34281096910773,4.3831964512212185,-4.648708488002574,431.7709432843394
2006-10-01,1.66,17.0462530170259,940,4.47762610688073,4.22612263181774,4.371567672401455,4.343198821557873,-4.6480380862152675,-824.259962238249
2006-11-01,1.66,17.0544864330614,34761,4.48447705727358,4.24582960492162,4.389131172520811,4.372675314479115,-4.648899948849417,261.27485613516535
2006-12-01,1.66,17.0572171888151,32987,4.49296373942808,4.24571467866876,4.4023664142150745,4.398291599908887,-4.650047944766177,220.5604042808077
2007-01-01,1.69,17.0569797876667,25063,4.49188274830509,4.28218077400895,4.390050171040387,4.293267402830485,-4.6557682387511825,212.30675463553928
2007-02-01,1.69,17.0695357572451,32750,4.49653166092845,4.24247731286514,4.4149813284845925,4.374423923427149,-4.650812543866793,449.7383700046412
2007-03-01,1.7,17.067858757792,-46715,4.49398928095077,4.27846189470581,4.438521487890296,4.4012189746195896,-4.621437158451964,-1963.1227169938052
2007-04-01,1.73,17.071288966389,-83595,4.49642252022498,4.27789362784984,4.477057941410176,4.46348254631422,-4.620255823406132,-2902.8753323820933
2007-05-01,2.13,17.0730794023366,7968,4.4946110776136,4.29874181616832,4.496569766747352,4.465029051461824,-4.6194674906889155,-262.82284001559856
2007-06-01,2.5,17.0761365124396,7699,4.49794572276997,4.29825845499163,4.492889477773495,4.50028657209379,-4.640151154883337,-271.46120018596275
2007-07-01,2.01,17.0761940088998,-47991,4.49312506877703,4.32214242189568,4.5065344842031205,4.551233783885016,-4.631714741210204,-2128.76703098676
2007-08-01,2.01,17.0785530147044,-160676,4.5043130632648,4.32220142023863,4.489670223107258,4.513422855931129,-4.6313251434649425,-5518.898358821992
2007-09-01,2.02,17.0774605433714,-47703,4.51398459120241,4.32947417280482,4.527247682357363,4.587943571039667,-4.626246511590008,-2077.2972469162387
2007-10-01,2.04,17.0774782042036,68337,4.52964760413505,4.37267676695214,4.56673839177661,4.658042946045773,-4.648708488002574,1568.838780053285
2007-11-01,2.04,17.0740510839654,85459,4.53002052136511,4.38468466645468,4.5783437095509525,4.758432384799775,-4.626344421219498,2124.6813988778276
